Time,Ask,Bid,AskVolume,BidVolume
15.11.2012 17:27:15.495,1.27810,1.27803,1.73,1.50
15.11.2012 17:27:15.625,1.27809,1.27802,1.73,3.23
15.11.2012 17:27:16.172,1.27806,1.27800,2.48,1.50
15.11.2012 17:27:16.246,1.27805,1.27799,1.73,6.98
15.11.2012 17:27:16.863,1.27805,1.27799,5.48,1.73
15.11.2012 17:27:16.983,1.27805,1.27798,5.48,3.00
15.11.2012 17:27:30.041,1.27803,1.27797,1.73,1.73
15.11.2012 17:27:32.953,1.27804,1.27798,1.50,2.25
15.11.2012 17:27:34.625,1.27804,1.27798,1.73,2.25
15.11.2012 17:27:37.654,1.27804,1.27798,1.50,2.25
15.11.2012 17:27:39.242,1.27804,1.27798,2.48,1.50
15.11.2012 17:27:45.963,1.27803,1.27797,2.48,1.50
15.11.2012 17:27:46.502,1.27802,1.27797,1.73,3.23
15.11.2012 17:27:50.582,1.27804,1.27797,2.48,3.98
15.11.2012 17:27:51.029,1.27805,1.27799,2.48,4.73
15.11.2012 17:27:53.443,1.27805,1.27798,2.48,1.50
15.11.2012 17:27:53.992,1.27805,1.27798,3.23,2.25
15.11.2012 17:27:55.753,1.27802,1.27797,2.48,1.73
15.11.2012 17:27:56.292,1.27802,1.27795,2.48,3.98
15.11.2012 17:28:14.605,1.27800,1.27795,1.73,2.48
15.11.2012 17:28:15.913,1.27800,1.27794,1.73,5.25
15.11.2012 17:28:16.458,1.27798,1.27792,1.73,2.10
15.11.2012 17:28:17.001,1.27799,1.27793,1.73,1.50
15.11.2012 17:28:17.532,1.27799,1.27794,1.50,3.00
15.11.2012 17:28:18.302,1.27799,1.27793,1.73,1.50
15.11.2012 17:28:18.644,1.27800,1.27795,4.73,2.48
15.11.2012 17:28:19.183,1.27802,1.27797,1.73,1.73
15.11.2012 17:28:20.083,1.27801,1.27795,1.73,3.00
15.11.2012 17:28:22.112,1.27802,1.27796,1.73,1.50
15.11.2012 17:28:22.922,1.27800,1.27793,3.98,1.50
15.11.2012 17:28:23.482,1.27799,1.27795,1.50,1.50
15.11.2012 17:28:24.292,1.27801,1.27795,1.50,3.00
15.11.2012 17:28:24.352,1.27802,1.27796,2.93,2.25
15.11.2012 17:28:27.475,1.27801,1.27796,1.50,2.25
15.11.2012 17:28:27.535,1.27800,1.27794,3.98,2.25
15.11.2012 17:28:27.715,1.27798,1.27793,2.48,2.25
15.11.2012 17:28:28.194,1.27798,1.27792,2.48,1.50
15.11.2012 17:28:30.827,1.27798,1.27791,6.23,2.48
15.11.2012 17:28:31.415,1.27796,1.27789,1.73,8.48
15.11.2012 17:28:34.342,1.27796,1.27789,1.73,7.73
15.11.2012 17:28:35.554,1.27796,1.27789,1.73,10.73
15.11.2012 17:28:36.072,1.27797,1.27792,1.50,1.50
15.11.2012 17:28:36.145,1.27798,1.27792,3.75,1.50
15.11.2012 17:28:36.755,1.27798,1.27792,3.75,1.50
15.11.2012 17:28:38.145,1.27799,1.27793,1.50,1.50
15.11.2012 17:28:38.279,1.27800,1.27795,2.18,2.25
15.11.2012 17:28:38.350,1.27802,1.27797,3.00,1.50
15.11.2012 17:28:38.727,1.27802,1.27797,2.25,2.25
15.11.2012 17:28:39.275,1.27802,1.27797,2.25,2.25
15.11.2012 17:28:48.138,1.27801,1.27794,1.50,6.00
15.11.2012 17:28:49.035,1.27802,1.27796,3.00,1.50
15.11.2012 17:28:51.275,1.27803,1.27797,6.75,1.50
15.11.2012 17:29:02.147,1.27802,1.27796,1.73,1.50
15.11.2012 17:29:02.814,1.27802,1.27796,1.50,1.50
15.11.2012 17:29:03.355,1.27802,1.27796,1.58,1.50
15.11.2012 17:29:03.896,1.27801,1.27796,1.50,1.50
15.11.2012 17:29:16.424,1.27802,1.27796,1.50,3.00
15.11.2012 17:29:19.005,1.27803,1.27796,5.48,3.94
15.11.2012 17:29:19.547,1.27802,1.27796,1.50,2.25
15.11.2012 17:29:20.185,1.27802,1.27796,2.48,1.50
15.11.2012 17:29:20.305,1.27801,1.27795,1.73,2.25
15.11.2012 17:29:20.944,1.27801,1.27795,2.48,3.00
15.11.2012 17:29:21.495,1.27798,1.27795,1.50,1.50
15.11.2012 17:29:21.736,1.27798,1.27791,3.00,4.50
15.11.2012 17:29:21.795,1.27798,1.27793,1.50,1.73
15.11.2012 17:29:22.290,1.27801,1.27795,2.48,1.73
15.11.2012 17:29:22.655,1.27799,1.27793,1.73,1.50
15.11.2012 17:29:22.956,1.27798,1.27793,4.50,1.50
15.11.2012 17:29:23.257,1.27798,1.27791,2.48,3.75
15.11.2012 17:29:23.495,1.27798,1.27792,5.48,1.50
15.11.2012 17:29:24.135,1.27800,1.27794,6.00,2.25
15.11.2012 17:29:24.515,1.27797,1.27792,1.73,2.25
15.11.2012 17:29:24.834,1.27799,1.27794,1.50,1.50
15.11.2012 17:29:24.955,1.27799,1.27794,1.50,1.50
15.11.2012 17:29:26.884,1.27798,1.27792,1.73,3.75
15.11.2012 17:29:26.945,1.27796,1.27792,1.50,1.50
15.11.2012 17:29:27.306,1.27795,1.27791,1.50,1.35
15.11.2012 17:29:27.665,1.27800,1.27794,3.75,6.75
15.11.2012 17:29:27.727,1.27800,1.27795,3.23,3.23
15.11.2012 17:29:27.965,1.27798,1.27793,3.75,2.25
15.11.2012 17:29:28.086,1.27798,1.27792,2.25,3.00
15.11.2012 17:29:28.147,1.27797,1.27792,4.73,1.50
15.11.2012 17:29:28.636,1.27797,1.27791,1.73,1.73
15.11.2012 17:29:28.695,1.27798,1.27792,1.73,1.73
15.11.2012 17:29:28.755,1.27798,1.27791,1.73,2.25
15.11.2012 17:29:29.236,1.27794,1.27787,1.50,3.70
15.11.2012 17:29:30.016,1.27792,1.27785,1.50,3.85
15.11.2012 17:29:30.315,1.27796,1.27791,3.00,1.73
15.11.2012 17:29:30.496,1.27799,1.27793,2.48,2.25
15.11.2012 17:29:30.975,1.27802,1.27796,4.35,1.50
15.11.2012 17:29:31.155,1.27800,1.27796,5.25,1.50
15.11.2012 17:29:31.694,1.27800,1.27796,5.25,1.50
15.11.2012 17:29:32.611,1.27798,1.27793,3.75,2.25
15.11.2012 17:29:32.735,1.27795,1.27789,2.10,1.73
15.11.2012 17:29:32.796,1.27793,1.27788,4.50,3.75
15.11.2012 17:29:33.105,1.27795,1.27790,1.50,1.50
15.11.2012 17:29:33.644,1.27796,1.27789,4.73,6.98
15.11.2012 17:29:38.235,1.27795,1.27789,5.25,1.73
15.11.2012 17:29:38.476,1.27794,1.27788,2.48,2.25
15.11.2012 17:29:39.615,1.27793,1.27787,3.98,1.73
15.11.2012 17:29:39.794,1.27792,1.27787,1.73,1.50
15.11.2012 17:29:43.485,1.27790,1.27785,4.73,1.73
15.11.2012 17:29:44.024,1.27792,1.27786,2.48,1.50
15.11.2012 17:29:44.865,1.27792,1.27786,2.25,2.25
15.11.2012 17:29:45.285,1.27792,1.27786,1.73,2.25
15.11.2012 17:29:47.155,1.27793,1.27787,4.50,1.50
15.11.2012 17:29:49.215,1.27793,1.27788,3.75,1.50
15.11.2012 17:30:03.648,1.27794,1.27789,1.50,1.50
15.11.2012 17:30:03.720,1.27794,1.27788,2.48,1.50
15.11.2012 17:30:04.645,1.27794,1.27788,1.73,2.25
15.11.2012 17:30:05.604,1.27794,1.27788,2.48,2.25
15.11.2012 17:30:07.904,1.27792,1.27787,5.48,1.73
15.11.2012 17:30:08.445,1.27792,1.27787,5.48,1.50
15.11.2012 17:30:08.995,1.27792,1.27787,4.50,2.25
15.11.2012 17:30:09.565,1.27792,1.27787,5.48,1.50
15.11.2012 17:30:20.546,1.27792,1.27787,3.75,1.50
15.11.2012 17:30:21.075,1.27792,1.27787,4.50,1.50
15.11.2012 17:30:21.595,1.27792,1.27787,4.73,1.50
15.11.2012 17:30:23.276,1.27792,1.27788,3.98,1.50
15.11.2012 17:30:23.574,1.27795,1.27788,6.00,3.00
15.11.2012 17:30:24.114,1.27794,1.27788,1.50,3.00
15.11.2012 17:30:24.654,1.27794,1.27788,1.73,3.75
15.11.2012 17:30:29.895,1.27795,1.27789,1.73,2.25
15.11.2012 17:30:30.195,1.27799,1.27793,2.48,2.25
15.11.2012 17:30:30.256,1.27800,1.27794,5.25,1.50
15.11.2012 17:30:30.556,1.27802,1.27795,3.23,1.73
15.11.2012 17:30:30.735,1.27802,1.27797,1.73,2.48
15.11.2012 17:30:31.035,1.27804,1.27799,1.50,1.50
15.11.2012 17:30:31.536,1.27804,1.27799,1.50,2.48
15.11.2012 17:30:32.255,1.27806,1.27799,3.23,2.48
15.11.2012 17:30:33.491,1.27806,1.27798,2.48,5.25
15.11.2012 17:30:33.796,1.27801,1.27796,1.73,4.50
15.11.2012 17:30:34.036,1.27802,1.27797,1.73,1.50
15.11.2012 17:30:34.576,1.27802,1.27796,2.48,3.00
15.11.2012 17:30:34.830,1.27802,1.27796,2.48,2.25
15.11.2012 17:30:43.915,1.27801,1.27795,1.73,3.00
15.11.2012 17:30:43.975,1.27802,1.27796,4.73,1.50
15.11.2012 17:30:44.985,1.27802,1.27796,3.98,2.25
15.11.2012 17:30:45.535,1.27802,1.27796,3.98,2.25
15.11.2012 17:30:46.155,1.27802,1.27796,2.48,2.25
15.11.2012 17:30:56.556,1.27802,1.27796,2.48,1.50
15.11.2012 17:31:05.756,1.27802,1.27795,3.98,2.25
15.11.2012 17:31:14.384,1.27802,1.27796,1.73,1.50
15.11.2012 17:31:20.239,1.27803,1.27798,1.50,3.75
15.11.2012 17:31:20.786,1.27804,1.27799,1.73,1.50
15.11.2012 17:31:21.332,1.27804,1.27797,2.48,3.23
15.11.2012 17:31:27.405,1.27804,1.27798,3.23,1.50
15.11.2012 17:31:27.705,1.27805,1.27799,1.50,2.48
15.11.2012 17:31:28.225,1.27806,1.27800,3.98,1.50
15.11.2012 17:31:30.596,1.27804,1.27798,1.73,2.25
15.11.2012 17:31:31.105,1.27804,1.27797,3.23,2.48
15.11.2012 17:31:34.515,1.27803,1.27799,1.50,1.73
15.11.2012 17:31:34.879,1.27808,1.27802,2.25,2.25
15.11.2012 17:31:35.306,1.27807,1.27800,6.23,3.23
15.11.2012 17:31:36.267,1.27806,1.27801,2.48,1.50
15.11.2012 17:31:36.887,1.27808,1.27802,3.23,2.48
15.11.2012 17:31:38.545,1.27808,1.27802,3.23,2.48
15.11.2012 17:31:38.906,1.27806,1.27800,3.23,2.25
15.11.2012 17:31:39.465,1.27806,1.27802,1.50,2.48
15.11.2012 17:31:40.194,1.27806,1.27802,1.50,1.73
15.11.2012 17:31:40.499,1.27810,1.27805,1.73,2.40
15.11.2012 17:31:41.045,1.27811,1.27805,2.48,3.15
15.11.2012 17:31:45.585,1.27810,1.27805,3.98,3.15
15.11.2012 17:31:45.945,1.27810,1.27804,4.73,1.50
15.11.2012 17:31:54.246,1.27808,1.27802,4.58,2.48
15.11.2012 17:31:54.427,1.27804,1.27799,2.48,1.88
15.11.2012 17:31:54.905,1.27805,1.27797,4.50,2.25
15.11.2012 17:31:59.114,1.27804,1.27797,2.48,2.25
15.11.2012 17:32:04.854,1.27803,1.27797,1.73,1.50
15.11.2012 17:32:13.735,1.27802,1.27795,3.75,3.23
15.11.2012 17:32:14.273,1.27803,1.27795,6.75,1.73
15.11.2012 17:32:27.356,1.27798,1.27794,1.50,3.75
15.11.2012 17:32:27.666,1.27796,1.27790,7.73,1.73
15.11.2012 17:32:27.726,1.27795,1.27790,1.73,1.73
15.11.2012 17:32:27.786,1.27796,1.27786,1.50,12.38
15.11.2012 17:32:27.906,1.27796,1.27790,1.50,1.73
15.11.2012 17:32:41.286,1.27792,1.27786,1.50,11.48
15.11.2012 17:32:41.345,1.27795,1.27788,3.23,5.48
15.11.2012 17:32:44.356,1.27797,1.27788,8.10,6.23
15.11.2012 17:32:47.495,1.27793,1.27787,1.50,1.73
15.11.2012 17:32:47.737,1.27793,1.27785,8.25,1.50
15.11.2012 17:32:47.797,1.27793,1.27785,8.25,1.73
15.11.2012 17:32:50.748,1.27792,1.27785,1.50,2.48
15.11.2012 17:32:52.737,1.27793,1.27786,1.73,5.48
15.11.2012 17:32:52.795,1.27795,1.27788,3.00,3.75
15.11.2012 17:32:53.096,1.27797,1.27790,5.25,1.73
15.11.2012 17:32:54.655,1.27795,1.27787,2.25,3.23
15.11.2012 17:33:14.825,1.27794,1.27788,2.48,1.73
15.11.2012 17:33:17.644,1.27793,1.27787,1.50,3.75
15.11.2012 17:33:20.695,1.27792,1.27785,5.48,3.98
15.11.2012 17:33:30.405,1.27791,1.27785,1.73,3.23
15.11.2012 17:33:39.125,1.27792,1.27785,5.48,3.23
15.11.2012 17:33:47.715,1.27791,1.27785,1.73,1.73
15.11.2012 17:33:54.145,1.27792,1.27785,5.48,3.23
15.11.2012 17:33:56.955,1.27793,1.27787,2.25,1.50
15.11.2012 17:33:57.589,1.27793,1.27786,2.25,1.73
15.11.2012 17:34:05.565,1.27792,1.27787,4.50,1.50
15.11.2012 17:34:05.625,1.27793,1.27787,2.25,1.50
15.11.2012 17:34:08.915,1.27793,1.27789,3.00,4.50
15.11.2012 17:34:09.216,1.27795,1.27790,2.40,3.75
15.11.2012 17:34:09.276,1.27795,1.27790,1.50,3.98
15.11.2012 17:34:09.396,1.27797,1.27791,2.25,1.73
15.11.2012 17:34:11.757,1.27797,1.27792,2.25,1.50
15.11.2012 17:34:12.966,1.27798,1.27792,1.50,1.73
15.11.2012 17:34:14.895,1.27798,1.27792,1.50,1.50
15.11.2012 17:34:15.555,1.27797,1.27789,1.50,5.48
15.11.2012 17:34:16.106,1.27797,1.27789,2.48,2.48
15.11.2012 17:34:17.317,1.27795,1.27791,1.50,3.98
15.11.2012 17:34:17.871,1.27800,1.27791,6.60,8.25
15.11.2012 17:34:18.396,1.27800,1.27792,6.23,1.73
15.11.2012 17:34:18.906,1.27799,1.27792,1.50,1.73
15.11.2012 17:34:19.770,1.27800,1.27794,3.23,3.75
15.11.2012 17:34:19.895,1.27801,1.27794,1.35,4.73
15.11.2012 17:34:20.136,1.27802,1.27796,1.50,2.48
15.11.2012 17:34:21.647,1.27805,1.27797,6.00,3.23
15.11.2012 17:34:32.027,1.27805,1.27799,1.73,3.98
15.11.2012 17:34:32.444,1.27805,1.27799,1.50,2.48
15.11.2012 17:34:32.565,1.27807,1.27801,1.50,3.75
15.11.2012 17:34:33.107,1.27806,1.27799,1.73,7.73
15.11.2012 17:34:37.717,1.27805,1.27801,1.50,1.73
15.11.2012 17:34:38.083,1.27811,1.27804,5.63,8.48
15.11.2012 17:34:38.429,1.27811,1.27805,5.63,1.73
15.11.2012 17:34:38.856,1.27813,1.27806,1.50,1.73
15.11.2012 17:34:39.036,1.27814,1.27807,2.48,1.73
15.11.2012 17:34:39.157,1.27815,1.27808,5.55,1.73
15.11.2012 17:34:39.765,1.27814,1.27808,1.73,1.50
15.11.2012 17:34:40.186,1.27815,1.27808,3.75,1.73
15.11.2012 17:34:40.426,1.27814,1.27807,1.73,3.75
15.11.2012 17:34:40.608,1.27813,1.27806,6.00,2.48
15.11.2012 17:34:40.845,1.27812,1.27804,2.54,8.25
15.11.2012 17:34:41.147,1.27806,1.27801,1.73,2.10
15.11.2012 17:34:41.206,1.27805,1.27800,4.50,1.50
15.11.2012 17:34:41.325,1.27805,1.27798,4.50,2.48
15.11.2012 17:34:52.195,1.27805,1.27798,5.85,4.73
15.11.2012 17:34:52.776,1.27806,1.27799,2.25,5.48
15.11.2012 17:34:53.500,1.27806,1.27800,1.50,1.73
15.11.2012 17:34:53.629,1.27808,1.27803,1.50,3.75
15.11.2012 17:34:53.878,1.27812,1.27804,3.38,3.23
15.11.2012 17:34:55.358,1.27813,1.27806,1.50,3.23
15.11.2012 17:34:55.476,1.27815,1.27807,6.23,3.98
15.11.2012 17:34:56.024,1.27815,1.27807,4.73,4.73
15.11.2012 17:35:00.200,1.27814,1.27810,3.00,2.10
15.11.2012 17:35:00.506,1.27819,1.27813,2.25,3.75
15.11.2012 17:35:00.686,1.27822,1.27815,2.48,3.23
15.11.2012 17:35:00.987,1.27824,1.27817,3.75,2.48
15.11.2012 17:35:01.286,1.27822,1.27816,1.73,2.25
15.11.2012 17:35:01.823,1.27822,1.27816,1.73,3.00
15.11.2012 17:35:14.027,1.27824,1.27817,3.00,3.23
15.11.2012 17:35:21.126,1.27824,1.27818,2.25,1.73
15.11.2012 17:35:22.248,1.27824,1.27818,1.50,1.73
15.11.2012 17:35:22.495,1.27824,1.27818,2.25,1.73
15.11.2012 17:35:22.737,1.27825,1.27819,1.73,5.25
15.11.2012 17:35:23.285,1.27826,1.27819,3.98,6.23
15.11.2012 17:35:31.945,1.27825,1.27820,5.25,1.73
15.11.2012 17:35:32.306,1.27822,1.27816,1.50,1.73
15.11.2012 17:35:32.486,1.27823,1.27818,1.73,2.25
15.11.2012 17:35:32.546,1.27824,1.27818,2.48,2.48
15.11.2012 17:35:33.105,1.27824,1.27818,1.73,2.48
15.11.2012 17:35:39.017,1.27823,1.27818,1.50,2.48
15.11.2012 17:35:39.196,1.27823,1.27817,1.73,1.50
15.11.2012 17:35:39.717,1.27823,1.27817,3.23,1.50
15.11.2012 17:35:43.955,1.27824,1.27817,5.48,2.48
15.11.2012 17:35:44.135,1.27824,1.27817,4.73,3.23
15.11.2012 17:36:06.554,1.27826,1.27819,3.98,6.98
15.11.2012 17:36:06.615,1.27826,1.27820,2.48,1.73
15.11.2012 17:36:11.626,1.27826,1.27822,1.73,1.50
15.11.2012 17:36:12.146,1.27826,1.27821,1.73,1.73
15.11.2012 17:36:18.699,1.27826,1.27820,2.48,3.23
15.11.2012 17:36:21.301,1.27826,1.27820,3.23,2.25
15.11.2012 17:36:21.855,1.27825,1.27820,4.73,1.50
15.11.2012 17:36:23.986,1.27826,1.27820,2.48,1.73
15.11.2012 17:36:24.526,1.27826,1.27819,2.48,6.98
15.11.2012 17:36:35.747,1.27826,1.27821,1.73,1.73
15.11.2012 17:37:08.736,1.27825,1.27815,6.75,3.38
15.11.2012 17:37:09.037,1.27819,1.27814,5.10,1.50
15.11.2012 17:37:09.096,1.27815,1.27809,2.25,5.25
15.11.2012 17:37:09.577,1.27815,1.27811,2.25,3.98
15.11.2012 17:37:11.356,1.27815,1.27810,3.00,3.75
15.11.2012 17:37:11.916,1.27815,1.27810,3.23,3.75
15.11.2012 17:37:18.585,1.27815,1.27811,1.50,3.75
15.11.2012 17:37:18.645,1.27816,1.27812,2.25,3.75
15.11.2012 17:37:19.346,1.27816,1.27810,2.25,1.73
15.11.2012 17:37:19.645,1.27814,1.27808,1.50,4.50
15.11.2012 17:37:19.706,1.27815,1.27810,1.50,1.73
15.11.2012 17:37:20.375,1.27815,1.27808,2.25,1.73
15.11.2012 17:37:20.916,1.27816,1.27809,3.98,5.48
15.11.2012 17:37:21.547,1.27815,1.27808,1.50,5.48
15.11.2012 17:37:22.457,1.27814,1.27808,2.25,3.98
15.11.2012 17:37:22.518,1.27815,1.27809,1.73,1.50
15.11.2012 17:37:23.355,1.27814,1.27808,1.50,4.73
15.11.2012 17:37:23.415,1.27814,1.27809,1.50,1.73
15.11.2012 17:37:23.716,1.27814,1.27809,2.25,3.75
15.11.2012 17:37:23.836,1.27815,1.27809,2.25,4.73
15.11.2012 17:37:24.076,1.27814,1.27809,1.50,3.75
15.11.2012 17:37:24.196,1.27815,1.27809,3.00,3.98
15.11.2012 17:37:24.316,1.27815,1.27809,2.25,3.75
15.11.2012 17:37:24.442,1.27813,1.27809,1.50,3.75
15.11.2012 17:37:24.513,1.27815,1.27810,1.73,4.50
15.11.2012 17:37:24.580,1.27815,1.27811,1.73,1.50
15.11.2012 17:37:24.648,1.27816,1.27811,2.25,1.73
15.11.2012 17:37:31.785,1.27816,1.27811,2.25,2.48
15.11.2012 17:37:40.227,1.27818,1.27814,1.50,3.75
15.11.2012 17:37:40.708,1.27822,1.27815,3.23,2.48
15.11.2012 17:37:41.350,1.27822,1.27816,3.23,1.73
15.11.2012 17:37:41.726,1.27824,1.27817,3.98,3.23
15.11.2012 17:37:42.307,1.27824,1.27817,3.08,3.23
15.11.2012 17:37:44.506,1.27825,1.27817,6.83,4.73
15.11.2012 17:37:45.046,1.27825,1.27820,1.50,1.73
15.11.2012 17:37:45.526,1.27825,1.27818,4.58,3.23
15.11.2012 17:37:46.946,1.27823,1.27818,1.35,2.48
15.11.2012 17:37:52.522,1.27823,1.27818,1.50,1.73
15.11.2012 17:37:53.204,1.27823,1.27818,1.50,1.73
15.11.2012 17:38:05.075,1.27823,1.27816,1.50,5.48
15.11.2012 17:38:07.602,1.27823,1.27816,2.25,5.48
15.11.2012 17:38:08.146,1.27823,1.27817,2.25,1.73
15.11.2012 17:38:09.455,1.27823,1.27817,1.50,1.73
15.11.2012 17:38:11.001,1.27824,1.27817,2.25,3.23
15.11.2012 17:38:11.546,1.27824,1.27817,2.25,3.23
15.11.2012 17:38:12.444,1.27824,1.27817,1.50,2.48
15.11.2012 17:38:15.657,1.27824,1.27817,2.25,3.15
15.11.2012 17:38:17.486,1.27822,1.27817,2.25,3.23
15.11.2012 17:38:17.668,1.27821,1.27815,2.48,3.90
15.11.2012 17:38:18.226,1.27821,1.27815,2.48,3.23
15.11.2012 17:38:27.675,1.27821,1.27817,2.48,1.50
15.11.2012 17:38:33.445,1.27821,1.27817,1.73,1.50
15.11.2012 17:38:33.986,1.27822,1.27816,2.48,2.48
15.11.2012 17:38:34.605,1.27821,1.27817,1.73,1.50
15.11.2012 17:38:35.335,1.27821,1.27815,1.73,3.90
15.11.2012 17:38:35.725,1.27823,1.27817,6.00,2.25
15.11.2012 17:38:37.795,1.27822,1.27816,1.73,1.65
15.11.2012 17:38:44.485,1.27822,1.27816,1.73,3.23
15.11.2012 17:38:45.155,1.27820,1.27815,3.75,3.90
15.11.2012 17:38:45.456,1.27818,1.27813,3.75,1.73
15.11.2012 17:38:45.518,1.27816,1.27812,2.48,3.75
15.11.2012 17:38:46.058,1.27816,1.27812,1.73,2.25
15.11.2012 17:38:46.371,1.27820,1.27814,3.23,1.73
15.11.2012 17:38:46.437,1.27820,1.27816,2.48,2.25
15.11.2012 17:38:46.675,1.27821,1.27816,1.73,3.23
15.11.2012 17:38:47.437,1.27822,1.27816,2.48,3.23
15.11.2012 17:38:49.586,1.27823,1.27819,1.50,3.75
15.11.2012 17:38:50.087,1.27825,1.27819,2.25,5.48
15.11.2012 17:38:50.286,1.27826,1.27820,2.48,1.73
15.11.2012 17:39:02.675,1.27825,1.27820,5.25,1.73
15.11.2012 17:39:03.035,1.27824,1.27819,1.73,1.73
15.11.2012 17:39:22.898,1.27825,1.27818,5.48,3.23
15.11.2012 17:39:36.726,1.27826,1.27819,3.23,1.73
15.11.2012 17:39:36.846,1.27826,1.27820,1.50,2.48
15.11.2012 17:39:41.018,1.27826,1.27821,1.50,4.50
15.11.2012 17:39:41.198,1.27827,1.27823,1.73,1.50
15.11.2012 17:39:41.555,1.27830,1.27825,4.13,1.50
15.11.2012 17:39:42.075,1.27831,1.27826,3.75,1.50
15.11.2012 17:39:42.616,1.27831,1.27827,3.00,1.50
15.11.2012 17:39:42.856,1.27832,1.27826,1.73,2.25
15.11.2012 17:39:44.058,1.27835,1.27828,5.48,1.50
15.11.2012 17:39:46.085,1.27833,1.27827,5.48,2.25
15.11.2012 17:39:47.441,1.27830,1.27826,3.75,3.00
15.11.2012 17:39:47.510,1.27830,1.27826,4.35,2.25
15.11.2012 17:39:48.056,1.27830,1.27825,3.98,1.50
15.11.2012 17:39:48.716,1.27830,1.27825,4.73,1.50
15.11.2012 17:39:49.509,1.27830,1.27825,3.75,1.50
15.11.2012 17:39:51.266,1.27832,1.27827,2.48,1.50
15.11.2012 17:39:52.099,1.27832,1.27827,2.48,1.50
15.11.2012 17:39:52.645,1.27832,1.27825,3.23,3.00
15.11.2012 17:39:52.707,1.27832,1.27826,3.23,1.73
15.11.2012 17:39:55.351,1.27830,1.27825,4.73,4.50
15.11.2012 17:39:55.476,1.27830,1.27825,4.73,1.50
15.11.2012 17:39:56.018,1.27830,1.27825,3.75,1.50
15.11.2012 17:39:56.376,1.27833,1.27826,6.23,3.00
15.11.2012 17:39:56.436,1.27833,1.27828,1.73,1.50
15.11.2012 17:39:56.795,1.27834,1.27828,1.73,3.23
15.11.2012 17:39:57.106,1.27836,1.27831,2.25,3.75
15.11.2012 17:39:57.407,1.27842,1.27836,2.25,7.35
15.11.2012 17:39:57.467,1.27843,1.27837,1.50,1.50
15.11.2012 17:39:57.649,1.27843,1.27837,1.73,1.50
15.11.2012 17:39:58.257,1.27842,1.27837,1.73,1.50
15.11.2012 17:40:01.615,1.27843,1.27837,3.75,2.25
15.11.2012 17:40:01.855,1.27839,1.27834,4.50,2.10
15.11.2012 17:40:02.098,1.27837,1.27831,3.00,1.50
15.11.2012 17:40:02.161,1.27836,1.27830,1.50,1.50
15.11.2012 17:40:02.738,1.27833,1.27828,3.75,1.50
15.11.2012 17:40:02.859,1.27833,1.27826,6.00,2.25
15.11.2012 17:40:03.110,1.27835,1.27826,3.00,5.25
15.11.2012 17:40:03.357,1.27833,1.27826,3.75,3.00
15.11.2012 17:40:04.477,1.27830,1.27825,1.35,1.50
15.11.2012 17:40:05.127,1.27827,1.27821,1.50,2.25
15.11.2012 17:40:05.197,1.27828,1.27821,1.50,2.25
15.11.2012 17:40:05.566,1.27827,1.27820,4.73,2.48
15.11.2012 17:40:10.075,1.27826,1.27820,1.73,1.73
15.11.2012 17:40:14.606,1.27827,1.27820,7.73,2.48
15.11.2012 17:40:15.026,1.27827,1.27821,2.25,3.23
15.11.2012 17:40:16.786,1.27827,1.27821,6.75,1.50
15.11.2012 17:40:16.848,1.27825,1.27820,1.50,3.75
15.11.2012 17:40:17.375,1.27827,1.27820,6.75,3.75
15.11.2012 17:40:20.595,1.27827,1.27820,6.75,2.25
15.11.2012 17:40:20.836,1.27827,1.27822,1.50,1.73
15.11.2012 17:40:25.029,1.27827,1.27822,1.50,2.48
15.11.2012 17:40:25.276,1.27829,1.27824,1.73,2.48
15.11.2012 17:40:25.816,1.27830,1.27825,5.48,1.50
15.11.2012 17:40:26.356,1.27828,1.27824,1.50,2.48
15.11.2012 17:40:26.416,1.27828,1.27823,2.25,2.48
15.11.2012 17:40:26.956,1.27828,1.27822,3.00,3.23
15.11.2012 17:40:29.527,1.27828,1.27824,2.25,3.98
15.11.2012 17:40:29.968,1.27827,1.27822,4.50,1.50
15.11.2012 17:40:30.156,1.27826,1.27821,1.73,4.73
15.11.2012 17:40:30.826,1.27826,1.27820,2.48,3.98
15.11.2012 17:40:31.776,1.27826,1.27821,2.48,3.98
15.11.2012 17:40:31.897,1.27827,1.27822,2.25,1.73
15.11.2012 17:40:33.916,1.27827,1.27822,2.25,1.73
15.11.2012 17:40:34.575,1.27827,1.27822,2.25,1.50
15.11.2012 17:40:35.367,1.27826,1.27820,3.23,3.23
15.11.2012 17:40:35.546,1.27825,1.27820,1.50,1.50
15.11.2012 17:40:35.786,1.27826,1.27820,2.48,1.73
15.11.2012 17:40:44.775,1.27826,1.27820,2.48,1.73
15.11.2012 17:40:46.125,1.27826,1.27820,2.48,1.73
15.11.2012 17:40:50.646,1.27827,1.27821,2.25,3.00
15.11.2012 17:41:00.326,1.27826,1.27820,2.25,4.50
15.11.2012 17:41:01.267,1.27826,1.27820,1.50,5.25
15.11.2012 17:41:03.117,1.27829,1.27824,1.50,4.50
15.11.2012 17:41:06.586,1.27829,1.27824,2.25,4.50
15.11.2012 17:41:06.947,1.27828,1.27823,1.50,3.00
15.11.2012 17:41:07.067,1.27827,1.27821,2.25,6.08
15.11.2012 17:41:08.547,1.27826,1.27818,3.75,9.60
15.11.2012 17:41:08.606,1.27823,1.27816,10.50,5.70
